area_id,area_level,name_tr,parent_id,municipality,medas_code,first_seen,last_seen,source_id
TR-41-011-50259,neighbourhood,Eşme Mah.,TR-41-011,Kartepe Bel.,50259,2013,2025,tuik_medas
TR-41-011-50260,neighbourhood,Maşukiye Mah.,TR-41-011,Kartepe Bel.,50260,2013,2025,tuik_medas
TR-41-011-50262,neighbourhood,İbrikdere Mah.,TR-41-011,Kartepe Bel.,50262,2013,2025,tuik_medas
TR-41-011-50264,neighbourhood,Uzuntarla Mah.,TR-41-011,Kartepe Bel.,50264,2013,2025,tuik_medas
TR-41-011-639849,neighbourhood,Serinlik Mah.,TR-41-011,Kartepe Bel.,639849,2013,2025,tuik_medas
TR-41-011-668822,neighbourhood,Ketenciler Mah.,TR-41-011,Kartepe Bel.,668822,2013,2025,tuik_medas
TR-41-011-956516,neighbourhood,Karatepe Mah.,TR-41-011,Kartepe Bel.,956516,2013,2025,tuik_medas
TR-41-011-977843,neighbourhood,Pazarçayırı Mah.,TR-41-011,Kartepe Bel.,977843,2013,2025,tuik_medas
TR-41-011-99820,neighbourhood,Ataşehir Mah.,TR-41-011,Kartepe Bel.,99820,2013,2025,tuik_medas
TR-41-012-114546,neighbourhood,Elmacık Mah.,TR-41-012,Körfez Bel.,114546,2013,2025,tuik_medas
TR-41-012-144592,neighbourhood,Sevindikli Mah.,TR-41-012,Körfez Bel.,144592,2013,2025,tuik_medas
TR-41-012-159731,neighbourhood,Karayakuplu Mah.,TR-41-012,Körfez Bel.,159731,2013,2025,tuik_medas
TR-41-012-225367,neighbourhood,Dere Mah.,TR-41-012,Körfez Bel.,225367,2013,2025,tuik_medas
TR-41-012-297275,neighbourhood,Şemsettin Mah.,TR-41-012,Körfez Bel.,297275,2013,2025,tuik_medas
TR-41-012-347849,neighbourhood,Naip Mah.,TR-41-012,Körfez Bel.,347849,2013,2025,tuik_medas
TR-41-012-408815,neighbourhood,Dikenli Mah.,TR-41-012,Körfez Bel.,408815,2013,2025,tuik_medas
TR-41-012-499657,neighbourhood,Cuma Mah.,TR-41-012,Körfez Bel.,499657,2013,2025,tuik_medas
TR-41-012-50394,neighbourhood,Atalar Mah.,TR-41-012,Körfez Bel.,50394,2013,2025,tuik_medas
TR-41-012-50395,neighbourhood,Barbaros Mah.,TR-41-012,Körfez Bel.,50395,2013,2025,tuik_medas
TR-41-012-50396,neighbourhood,Çamlıtepe Mah.,TR-41-012,Körfez Bel.,50396,2013,2025,tuik_medas
TR-41-012-50397,neighbourhood,Esentepe Mah.,TR-41-012,Körfez Bel.,50397,2013,2025,tuik_medas
TR-41-012-50398,neighbourhood,Fatih Mah.,TR-41-012,Körfez Bel.,50398,2013,2025,tuik_medas
TR-41-012-50399,neighbourhood,Güney Mah.,TR-41-012,Körfez Bel.,50399,2013,2025,tuik_medas
TR-41-012-50400,neighbourhood,Hacı Osman Mah.,TR-41-012,Körfez Bel.,50400,2013,2025,tuik_medas
TR-41-012-50401,neighbourhood,İlimtepe Mah.,TR-41-012,Körfez Bel.,50401,2013,2025,tuik_medas
TR-41-012-50402,neighbourhood,Kuzey Mah.,TR-41-012,Körfez Bel.,50402,2013,2025,tuik_medas
TR-41-012-50403,neighbourhood,Mimar Sinan Mah.,TR-41-012,Körfez Bel.,50403,2013,2025,tuik_medas
TR-41-012-50404,neighbourhood,Yavuz Sultan Selim Mah.,TR-41-012,Körfez Bel.,50404,2013,2025,tuik_medas
TR-41-012-50405,neighbourhood,Yeniyalı Mah.,TR-41-012,Körfez Bel.,50405,2013,2025,tuik_medas
TR-41-012-50406,neighbourhood,Agah Ateş Mah.,TR-41-012,Körfez Bel.,50406,2013,2025,tuik_medas
TR-41-012-50407,neighbourhood,Cumhuriyet Mah.,TR-41-012,Körfez Bel.,50407,2013,2025,tuik_medas
TR-41-012-50408,neighbourhood,Hacı Akif Mah.,TR-41-012,Körfez Bel.,50408,2013,2025,tuik_medas
TR-41-012-50409,neighbourhood,Şirinyalı Mah.,TR-41-012,Körfez Bel.,50409,2013,2025,tuik_medas
TR-41-012-50410,neighbourhood,Yukarı Hereke Mah.,TR-41-012,Körfez Bel.,50410,2013,2025,tuik_medas
TR-41-012-50411,neighbourhood,17 Ağustos Mah.,TR-41-012,Körfez Bel.,50411,2013,2025,tuik_medas
TR-41-012-50412,neighbourhood,Kışladüzü Mah.,TR-41-012,Körfez Bel.,50412,2013,2025,tuik_medas
TR-41-012-50413,neighbourhood,Kirazlıyalı Mah.,TR-41-012,Körfez Bel.,50413,2013,2025,tuik_medas
TR-41-012-531707,neighbourhood,Kalburcu Mah.,TR-41-012,Körfez Bel.,531707,2013,2025,tuik_medas
TR-41-012-553636,neighbourhood,Çıraklı Mah.,TR-41-012,Körfez Bel.,553636,2013,2025,tuik_medas
TR-41-012-596643,neighbourhood,Belen Mah.,TR-41-012,Körfez Bel.,596643,2013,2025,tuik_medas
TR-41-012-621854,neighbourhood,Osmanlı Mah.,TR-41-012,Körfez Bel.,621854,2013,2025,tuik_medas
TR-41-012-797746,neighbourhood,Kutluca Mah.,TR-41-012,Körfez Bel.,797746,2013,2025,tuik_medas
TR-41-012-863050,neighbourhood,Himmetli Mah.,TR-41-012,Körfez Bel.,863050,2013,2025,tuik_medas
TR-41-012-959825,neighbourhood,Alihocalar Mah.,TR-41-012,Körfez Bel.,959825,2013,2025,tuik_medas
TR-41-012-969980,neighbourhood,Sipahiler Mah.,TR-41-012,Körfez Bel.,969980,2013,2025,tuik_medas
TR-46-001-160087,neighbourhood,Alemdar Mah.,TR-46-001,Afşin Bel.,160087,2013,2025,tuik_medas
TR-46-001-160089,neighbourhood,Arıtaş Mah.,TR-46-001,Afşin Bel.,160089,2013,2025,tuik_medas
TR-46-001-160091,neighbourhood,Bakraç Mah.,TR-46-001,Afşin Bel.,160091,2013,2025,tuik_medas
TR-46-001-160093,neighbourhood,Çobanbeyli Mah.,TR-46-001,Afşin Bel.,160093,2013,2025,tuik_medas
TR-46-001-160095,neighbourhood,Çoğulhan Mah.,TR-46-001,Afşin Bel.,160095,2013,2025,tuik_medas
TR-46-001-160097,neighbourhood,Esence Mah.,TR-46-001,Afşin Bel.,160097,2013,2025,tuik_medas
TR-46-001-160099,neighbourhood,Tanır Mah.,TR-46-001,Afşin Bel.,160099,2013,2025,tuik_medas
TR-46-001-160101,neighbourhood,Altınelma Mah.,TR-46-001,Afşin Bel.,160101,2013,2025,tuik_medas
TR-46-001-160103,neighbourhood,Büyüktatlı Mah.,TR-46-001,Afşin Bel.,160103,2013,2025,tuik_medas
TR-46-001-160105,neighbourhood,Marabuz Mah.,TR-46-001,Afşin Bel.,160105,2013,2025,tuik_medas
TR-46-001-160107,neighbourhood,Ağcaşar Mah.,TR-46-001,Afşin Bel.,160107,2013,2025,tuik_medas
TR-46-001-160109,neighbourhood,Alimpınar Mah.,TR-46-001,Afşin Bel.,160109,2013,2025,tuik_medas
TR-46-001-160111,neighbourhood,Altaş Mah.,TR-46-001,Afşin Bel.,160111,2013,2025,tuik_medas
TR-46-001-160113,neighbourhood,Başüstü Mah.,TR-46-001,Afşin Bel.,160113,2013,2025,tuik_medas
TR-46-001-160115,neighbourhood,Binboğa Mah.,TR-46-001,Afşin Bel.,160115,2013,2025,tuik_medas
TR-46-001-160117,neighbourhood,Büyüksevin Mah.,TR-46-001,Afşin Bel.,160117,2013,2025,tuik_medas
TR-46-001-160119,neighbourhood,Çağılhan Mah.,TR-46-001,Afşin Bel.,160119,2013,2025,tuik_medas
TR-46-001-160121,neighbourhood,Çukurpınar Mah.,TR-46-001,Afşin Bel.,160121,2013,2025,tuik_medas
TR-46-001-160123,neighbourhood,Deveboynu Mah.,TR-46-001,Afşin Bel.,160123,2013,2025,tuik_medas
TR-46-001-160125,neighbourhood,Emirli Mah.,TR-46-001,Afşin Bel.,160125,2013,2025,tuik_medas
TR-46-001-160127,neighbourhood,Emirilyas Mah.,TR-46-001,Afşin Bel.,160127,2013,2025,tuik_medas
TR-46-001-160129,neighbourhood,Erçene Mah.,TR-46-001,Afşin Bel.,160129,2013,2025,tuik_medas
TR-46-001-160131,neighbourhood,Gözpınarı Mah.,TR-46-001,Afşin Bel.,160131,2013,2025,tuik_medas
TR-46-001-160133,neighbourhood,Hüyüklü Mah.,TR-46-001,Afşin Bel.,160133,2013,2025,tuik_medas
TR-46-001-160135,neighbourhood,İğdemlik Mah.,TR-46-001,Afşin Bel.,160135,2013,2025,tuik_medas
TR-46-001-160137,neighbourhood,Kabaağaç Mah.,TR-46-001,Afşin Bel.,160137,2013,2025,tuik_medas
TR-46-001-160139,neighbourhood,Karagöz Mah.,TR-46-001,Afşin Bel.,160139,2013,2025,tuik_medas
TR-46-001-160141,neighbourhood,Anzorey Mah.,TR-46-001,Afşin Bel.,160141,2013,2025,tuik_medas
TR-46-001-160143,neighbourhood,Kötüre Mah.,TR-46-001,Afşin Bel.,160143,2013,2025,tuik_medas
TR-46-001-160145,neighbourhood,Kuşkayası Mah.,TR-46-001,Afşin Bel.,160145,2013,2025,tuik_medas
TR-46-001-160147,neighbourhood,Nadır Mah.,TR-46-001,Afşin Bel.,160147,2013,2025,tuik_medas
TR-46-001-160149,neighbourhood,Mehre Mah.,TR-46-001,Afşin Bel.,160149,2013,2025,tuik_medas
TR-46-001-160151,neighbourhood,Güzelyurt Mah.,TR-46-001,Afşin Bel.,160151,2013,2025,tuik_medas
TR-46-001-160153,neighbourhood,Örenderesi Mah.,TR-46-001,Afşin Bel.,160153,2013,2025,tuik_medas
TR-46-001-160155,neighbourhood,Soğucak Mah.,TR-46-001,Afşin Bel.,160155,2013,2025,tuik_medas
TR-46-001-160157,neighbourhood,Türkçayırı Mah.,TR-46-001,Afşin Bel.,160157,2013,2025,tuik_medas
TR-46-001-160159,neighbourhood,Türksevin Mah.,TR-46-001,Afşin Bel.,160159,2013,2025,tuik_medas
TR-46-001-160161,neighbourhood,Yazıdere Mah.,TR-46-001,Afşin Bel.,160161,2013,2025,tuik_medas
TR-46-001-160163,neighbourhood,Yazıköy Mah.,TR-46-001,Afşin Bel.,160163,2013,2025,tuik_medas
TR-46-001-160165,neighbourhood,Armutalan Mah.,TR-46-001,Afşin Bel.,160165,2013,2025,tuik_medas
TR-46-001-160167,neighbourhood,Büget Mah.,TR-46-001,Afşin Bel.,160167,2013,2025,tuik_medas
TR-46-001-160169,neighbourhood,Çomudüz Mah.,TR-46-001,Afşin Bel.,160169,2013,2025,tuik_medas
TR-46-001-160171,neighbourhood,Dokuztay Mah.,TR-46-001,Afşin Bel.,160171,2013,2025,tuik_medas
TR-46-001-160173,neighbourhood,Haticepınarı Mah.,TR-46-001,Afşin Bel.,160173,2013,2025,tuik_medas
TR-46-001-160175,neighbourhood,İnci Mah.,TR-46-001,Afşin Bel.,160175,2013,2025,tuik_medas
TR-46-001-160177,neighbourhood,İncirli Mah.,TR-46-001,Afşin Bel.,160177,2013,2025,tuik_medas
TR-46-001-160179,neighbourhood,Kangal Mah.,TR-46-001,Afşin Bel.,160179,2013,2025,tuik_medas
TR-46-001-160181,neighbourhood,Kaşanlı Mah.,TR-46-001,Afşin Bel.,160181,2013,2025,tuik_medas
TR-46-001-160183,neighbourhood,Koçovası Mah.,TR-46-001,Afşin Bel.,160183,2013,2025,tuik_medas
TR-46-001-160185,neighbourhood,Oğlakkayası Mah.,TR-46-001,Afşin Bel.,160185,2013,2025,tuik_medas
TR-46-001-160187,neighbourhood,Örenli Mah.,TR-46-001,Afşin Bel.,160187,2013,2025,tuik_medas
TR-46-001-160189,neighbourhood,Söğütderesi Mah.,TR-46-001,Afşin Bel.,160189,2013,2025,tuik_medas
TR-46-001-160191,neighbourhood,Berçenek Mah.,TR-46-001,Afşin Bel.,160191,2013,2025,tuik_medas
TR-46-001-160193,neighbourhood,Tatlar Mah.,TR-46-001,Afşin Bel.,160193,2013,2025,tuik_medas
TR-46-001-160195,neighbourhood,Topaktaş Mah.,TR-46-001,Afşin Bel.,160195,2013,2025,tuik_medas
TR-46-001-160197,neighbourhood,Hurman Mah.,TR-46-001,Afşin Bel.,160197,2013,2025,tuik_medas
TR-46-001-52610,neighbourhood,Afşinbey Mah.,TR-46-001,Afşin Bel.,52610,2013,2025,tuik_medas
TR-46-001-52611,neighbourhood,Alpaslan Mah.,TR-46-001,Afşin Bel.,52611,2013,2025,tuik_medas
TR-46-001-52612,neighbourhood,Beyceğiz Mah.,TR-46-001,Afşin Bel.,52612,2013,2025,tuik_medas
TR-46-001-52613,neighbourhood,Dedebaba Mah.,TR-46-001,Afşin Bel.,52613,2013,2025,tuik_medas
TR-46-001-52614,neighbourhood,Efsus Turan Mah.,TR-46-001,Afşin Bel.,52614,2013,2025,tuik_medas
TR-46-001-52615,neighbourhood,Gaziosmanpaşa Mah.,TR-46-001,Afşin Bel.,52615,2013,2025,tuik_medas
TR-46-001-52616,neighbourhood,Kale Mah.,TR-46-001,Afşin Bel.,52616,2013,2025,tuik_medas
TR-46-001-52617,neighbourhood,Pınarbaşı Mah.,TR-46-001,Afşin Bel.,52617,2013,2025,tuik_medas
TR-46-001-52618,neighbourhood,Yeşilyurt Mah.,TR-46-001,Afşin Bel.,52618,2013,2025,tuik_medas
TR-46-001-99668,neighbourhood,Gerger Mah.,TR-46-001,Afşin Bel.,99668,2013,2025,tuik_medas
TR-46-002-160199,neighbourhood,Geben Mah.,TR-46-002,Andırın Bel.,160199,2013,2025,tuik_medas
TR-46-002-160201,neighbourhood,Yeşilova Mah.,TR-46-002,Andırın Bel.,160201,2013,2025,tuik_medas
TR-46-002-160203,neighbourhood,Akçakoyunlu Mah.,TR-46-002,Andırın Bel.,160203,2013,2025,tuik_medas
TR-46-002-160205,neighbourhood,Akgümüş Mah.,TR-46-002,Andırın Bel.,160205,2013,2025,tuik_medas
TR-46-002-160207,neighbourhood,Alameşe Mah.,TR-46-002,Andırın Bel.,160207,2013,2025,tuik_medas
TR-46-002-160209,neighbourhood,Alanlı Mah.,TR-46-002,Andırın Bel.,160209,2013,2025,tuik_medas
TR-46-002-160211,neighbourhood,Alınoluk Mah.,TR-46-002,Andırın Bel.,160211,2013,2025,tuik_medas
TR-46-002-160213,neighbourhood,Altınyayla Mah.,TR-46-002,Andırın Bel.,160213,2013,2025,tuik_medas
TR-46-002-160215,neighbourhood,Anacık Mah.,TR-46-002,Andırın Bel.,160215,2013,2025,tuik_medas
TR-46-002-160217,neighbourhood,Arıklar Mah.,TR-46-002,Andırın Bel.,160217,2013,2025,tuik_medas
TR-46-002-160219,neighbourhood,Başdoğan Mah.,TR-46-002,Andırın Bel.,160219,2013,2025,tuik_medas
TR-46-002-160221,neighbourhood,Bektaşlı Mah.,TR-46-002,Andırın Bel.,160221,2013,2025,tuik_medas
TR-46-002-160223,neighbourhood,Beşbucak Mah.,TR-46-002,Andırın Bel.,160223,2013,2025,tuik_medas
TR-46-002-160225,neighbourhood,Boğazören Mah.,TR-46-002,Andırın Bel.,160225,2013,2025,tuik_medas
TR-46-002-160227,neighbourhood,Bostanlı Mah.,TR-46-002,Andırın Bel.,160227,2013,2025,tuik_medas
TR-46-002-160229,neighbourhood,Boynuyoğunlu Mah.,TR-46-002,Andırın Bel.,160229,2013,2025,tuik_medas
TR-46-002-160231,neighbourhood,Boztopraklı Mah.,TR-46-002,Andırın Bel.,160231,2013,2025,tuik_medas
TR-46-002-160233,neighbourhood,Bulgurkaya Mah.,TR-46-002,Andırın Bel.,160233,2013,2025,tuik_medas
TR-46-002-160235,neighbourhood,Camuzluk Mah.,TR-46-002,Andırın Bel.,160235,2013,2025,tuik_medas
TR-46-002-160237,neighbourhood,Çiçekli Mah.,TR-46-002,Andırın Bel.,160237,2013,2025,tuik_medas
TR-46-002-160239,neighbourhood,Çuhadarlı Mah.,TR-46-002,Andırın Bel.,160239,2013,2025,tuik_medas
TR-46-002-160241,neighbourhood,Darıovası Mah.,TR-46-002,Andırın Bel.,160241,2013,2025,tuik_medas
TR-46-002-160243,neighbourhood,Efirağızlı Mah.,TR-46-002,Andırın Bel.,160243,2013,2025,tuik_medas
TR-46-002-160245,neighbourhood,Emirler Mah.,TR-46-002,Andırın Bel.,160245,2013,2025,tuik_medas
TR-46-002-160247,neighbourhood,Erenler Mah.,TR-46-002,Andırın Bel.,160247,2013,2025,tuik_medas
TR-46-002-160249,neighbourhood,Gökahmetli Mah.,TR-46-002,Andırın Bel.,160249,2013,2025,tuik_medas
TR-46-002-160251,neighbourhood,Gökçeli Mah.,TR-46-002,Andırın Bel.,160251,2013,2025,tuik_medas
TR-46-002-160253,neighbourhood,Gökgedik Mah.,TR-46-002,Andırın Bel.,160253,2013,2025,tuik_medas
TR-46-002-160255,neighbourhood,Hacıveliuşağı Mah.,TR-46-002,Andırın Bel.,160255,2013,2025,tuik_medas
TR-46-002-160257,neighbourhood,Kabaağaç Mah.,TR-46-002,Andırın Bel.,160257,2013,2025,tuik_medas
TR-46-002-160259,neighbourhood,Kabaklar Mah.,TR-46-002,Andırın Bel.,160259,2013,2025,tuik_medas
TR-46-002-160261,neighbourhood,Karapınar Mah.,TR-46-002,Andırın Bel.,160261,2013,2025,tuik_medas
TR-46-002-160263,neighbourhood,Kargaçayırı Mah.,TR-46-002,Andırın Bel.,160263,2013,2025,tuik_medas
TR-46-002-160265,neighbourhood,Kıyıkçı Mah.,TR-46-002,Andırın Bel.,160265,2013,2025,tuik_medas
TR-46-002-160267,neighbourhood,Kızık Mah.,TR-46-002,Andırın Bel.,160267,2013,2025,tuik_medas
TR-46-002-160269,neighbourhood,Köklü Mah.,TR-46-002,Andırın Bel.,160269,2013,2025,tuik_medas
TR-46-002-160271,neighbourhood,Köleli Mah.,TR-46-002,Andırın Bel.,160271,2013,2025,tuik_medas
TR-46-002-160273,neighbourhood,Kumarlı Mah.,TR-46-002,Andırın Bel.,160273,2013,2025,tuik_medas
TR-46-002-160275,neighbourhood,Kuzgun Mah.,TR-46-002,Andırın Bel.,160275,2013,2025,tuik_medas
TR-46-002-160277,neighbourhood,Sumaklı Mah.,TR-46-002,Andırın Bel.,160277,2013,2025,tuik_medas
TR-46-002-160279,neighbourhood,Tatarlı Mah.,TR-46-002,Andırın Bel.,160279,2013,2025,tuik_medas
TR-46-002-160281,neighbourhood,Torun Mah.,TR-46-002,Andırın Bel.,160281,2013,2025,tuik_medas
TR-46-002-160283,neighbourhood,Yeniköy Mah.,TR-46-002,Andırın Bel.,160283,2013,2025,tuik_medas
TR-46-002-160285,neighbourhood,Yeşilyurt Mah.,TR-46-002,Andırın Bel.,160285,2013,2025,tuik_medas
TR-46-002-160287,neighbourhood,Çokak Mah.,TR-46-002,Andırın Bel.,160287,2013,2025,tuik_medas
TR-46-002-160289,neighbourhood,Akifiye Mah.,TR-46-002,Andırın Bel.,160289,2013,2025,tuik_medas
TR-46-002-160291,neighbourhood,Altınboğa Mah.,TR-46-002,Andırın Bel.,160291,2013,2025,tuik_medas
TR-46-002-160293,neighbourhood,Cambaz Mah.,TR-46-002,Andırın Bel.,160293,2013,2025,tuik_medas
TR-46-002-160295,neighbourhood,Çiğşar Mah.,TR-46-002,Andırın Bel.,160295,2013,2025,tuik_medas
TR-46-002-160297,neighbourhood,Orhaniye Mah.,TR-46-002,Andırın Bel.,160297,2013,2025,tuik_medas
TR-46-002-160299,neighbourhood,Rifatiye Mah.,TR-46-002,Andırın Bel.,160299,2013,2025,tuik_medas
TR-46-002-160301,neighbourhood,Yeşiltepe Mah.,TR-46-002,Andırın Bel.,160301,2013,2025,tuik_medas
TR-46-002-160303,neighbourhood,Osmancık Mah.,TR-46-002,Andırın Bel.,160303,2013,2025,tuik_medas
TR-46-002-160305,neighbourhood,Kaleboynu Mah.,TR-46-002,Andırın Bel.,160305,2013,2025,tuik_medas
TR-46-002-52665,neighbourhood,Pınarbaşı Mah.,TR-46-002,Andırın Bel.,52665,2013,2025,tuik_medas
TR-46-002-52666,neighbourhood,Tufan Paşa Mah.,TR-46-002,Andırın Bel.,52666,2013,2025,tuik_medas
TR-46-002-52667,neighbourhood,Yeni Mah.,TR-46-002,Andırın Bel.,52667,2013,2025,tuik_medas
TR-46-003-160307,neighbourhood,Bozlar Mah.,TR-46-003,Çağlayancerit Bel.,160307,2013,2025,tuik_medas
TR-46-003-160309,neighbourhood,Helete Karadağ Mah.,TR-46-003,Çağlayancerit Bel.,160309,2013,2025,tuik_medas
TR-46-003-160311,neighbourhood,Boylu Mah.,TR-46-003,Çağlayancerit Bel.,160311,2013,2025,tuik_medas
TR-46-003-160313,neighbourhood,Bölükdamlar Mah.,TR-46-003,Çağlayancerit Bel.,160313,2013,2025,tuik_medas
TR-46-003-160315,neighbourhood,Emiruşağı Mah.,TR-46-003,Çağlayancerit Bel.,160315,2013,2025,tuik_medas
TR-46-003-160317,neighbourhood,Soğukpınar Mah.,TR-46-003,Çağlayancerit Bel.,160317,2013,2025,tuik_medas
TR-46-003-160319,neighbourhood,Kale Mah.,TR-46-003,Çağlayancerit Bel.,160319,2013,2025,tuik_medas
TR-46-003-160321,neighbourhood,Küçükcerit Mah.,TR-46-003,Çağlayancerit Bel.,160321,2013,2025,tuik_medas
TR-46-003-160323,neighbourhood,Küçüküngüt Mah.,TR-46-003,Çağlayancerit Bel.,160323,2013,2025,tuik_medas
TR-46-003-160325,neighbourhood,Oruçpınar Mah.,TR-46-003,Çağlayancerit Bel.,160325,2013,2025,tuik_medas
TR-46-003-160327,neighbourhood,Zeynepuşağı Mah.,TR-46-003,Çağlayancerit Bel.,160327,2013,2025,tuik_medas
TR-46-003-335398,neighbourhood,Helete Cumhuriyet Mah.,TR-46-003,Çağlayancerit Bel.,335398,2022,2025,tuik_medas
TR-46-003-52675,neighbourhood,Akdere Mah.,TR-46-003,Çağlayancerit Bel.,52675,2013,2025,tuik_medas
TR-46-003-52676,neighbourhood,Aksu Mah.,TR-46-003,Çağlayancerit Bel.,52676,2013,2025,tuik_medas
TR-46-003-52677,neighbourhood,Engizek Mah.,TR-46-003,Çağlayancerit Bel.,52677,2013,2025,tuik_medas
TR-46-003-52678,neighbourhood,Fatih Mah.,TR-46-003,Çağlayancerit Bel.,52678,2013,2025,tuik_medas
TR-46-003-52679,neighbourhood,İstiklal Mah.,TR-46-003,Çağlayancerit Bel.,52679,2013,2025,tuik_medas
TR-46-003-782227,neighbourhood,Helete Yeşiloba Mah.,TR-46-003,Çağlayancerit Bel.,782227,2022,2025,tuik_medas
TR-46-003-907998,neighbourhood,Bayırlı Mah.,TR-46-003,Çağlayancerit Bel.,907998,2020,2025,tuik_medas
TR-46-004-159737,neighbourhood,Baydemirli Mah.,TR-46-004,Dulkadiroğlu Bel.,159737,2013,2025,tuik_medas
TR-46-004-159739,neighbourhood,Abbaslar Mah.,TR-46-004,Dulkadiroğlu Bel.,159739,2013,2025,tuik_medas
TR-46-004-159741,neighbourhood,Ağabeyli Mah.,TR-46-004,Dulkadiroğlu Bel.,159741,2013,2025,tuik_medas
TR-46-004-159743,neighbourhood,Bahçeli Mah.,TR-46-004,Dulkadiroğlu Bel.,159743,2013,2025,tuik_medas
TR-46-004-159745,neighbourhood,Başdevrişli Mah.,TR-46-004,Dulkadiroğlu Bel.,159745,2013,2025,tuik_medas
TR-46-004-159747,neighbourhood,Boyalı Mah.,TR-46-004,Dulkadiroğlu Bel.,159747,2013,2025,tuik_medas
TR-46-004-159749,neighbourhood,Budaklı Mah.,TR-46-004,Dulkadiroğlu Bel.,159749,2013,2025,tuik_medas
TR-46-004-159751,neighbourhood,Çatmayayla Mah.,TR-46-004,Dulkadiroğlu Bel.,159751,2013,2025,tuik_medas
TR-46-004-159753,neighbourhood,Çobanlı Mah.,TR-46-004,Dulkadiroğlu Bel.,159753,2013,2025,tuik_medas
TR-46-004-159755,neighbourhood,Hacıeyüplü Mah.,TR-46-004,Dulkadiroğlu Bel.,159755,2013,2025,tuik_medas
TR-46-004-159757,neighbourhood,Kabasakal Mah.,TR-46-004,Dulkadiroğlu Bel.,159757,2013,2025,tuik_medas
TR-46-004-159759,neighbourhood,Karamanlı Mah.,TR-46-004,Dulkadiroğlu Bel.,159759,2013,2025,tuik_medas
TR-46-004-159761,neighbourhood,Kemallı Mah.,TR-46-004,Dulkadiroğlu Bel.,159761,2013,2025,tuik_medas
TR-46-004-159763,neighbourhood,Kılağlı Mah.,TR-46-004,Dulkadiroğlu Bel.,159763,2013,2025,tuik_medas
TR-46-004-159765,neighbourhood,Yenipınar Mah.,TR-46-004,Dulkadiroğlu Bel.,159765,2013,2025,tuik_medas
TR-46-004-159767,neighbourhood,Akyar Mah.,TR-46-004,Dulkadiroğlu Bel.,159767,2013,2025,tuik_medas
TR-46-004-159769,neighbourhood,Alibeyuşağı Mah.,TR-46-004,Dulkadiroğlu Bel.,159769,2013,2025,tuik_medas
TR-46-004-159771,neighbourhood,Ayaklıcaoluk Mah.,TR-46-004,Dulkadiroğlu Bel.,159771,2013,2025,tuik_medas
TR-46-004-159773,neighbourhood,Beşenli Mah.,TR-46-004,Dulkadiroğlu Bel.,159773,2013,2025,tuik_medas
TR-46-004-159775,neighbourhood,Bulanık Mah.,TR-46-004,Dulkadiroğlu Bel.,159775,2013,2025,tuik_medas
TR-46-004-159777,neighbourhood,Çiğli Mah.,TR-46-004,Dulkadiroğlu Bel.,159777,2013,2025,tuik_medas
TR-46-004-159779,neighbourhood,Çokyaşar Mah.,TR-46-004,Dulkadiroğlu Bel.,159779,2013,2025,tuik_medas
TR-46-004-159781,neighbourhood,Dereköy Mah.,TR-46-004,Dulkadiroğlu Bel.,159781,2013,2025,tuik_medas
TR-46-004-159783,neighbourhood,Dereli Mah.,TR-46-004,Dulkadiroğlu Bel.,159783,2013,2025,tuik_medas
TR-46-004-159785,neighbourhood,Ekberoğlu Mah.,TR-46-004,Dulkadiroğlu Bel.,159785,2013,2025,tuik_medas
TR-46-004-159787,neighbourhood,Elmalar Mah.,TR-46-004,Dulkadiroğlu Bel.,159787,2013,2025,tuik_medas
TR-46-004-159789,neighbourhood,Gaffarlı Mah.,TR-46-004,Dulkadiroğlu Bel.,159789,2013,2025,tuik_medas
TR-46-004-159791,neighbourhood,Göllü Mah.,TR-46-004,Dulkadiroğlu Bel.,159791,2013,2025,tuik_medas
TR-46-004-159793,neighbourhood,Güzelyurt Mah.,TR-46-004,Dulkadiroğlu Bel.,159793,2013,2025,tuik_medas
TR-46-004-159795,neighbourhood,Halkaçayırı Mah.,TR-46-004,Dulkadiroğlu Bel.,159795,2013,2025,tuik_medas
TR-46-004-159797,neighbourhood,Kapıçam Mah.,TR-46-004,Dulkadiroğlu Bel.,159797,2013,2025,tuik_medas
TR-46-004-159799,neighbourhood,Kartal Mah.,TR-46-004,Dulkadiroğlu Bel.,159799,2013,2025,tuik_medas
TR-46-004-159801,neighbourhood,Kazanlıpınar Mah.,TR-46-004,Dulkadiroğlu Bel.,159801,2013,2025,tuik_medas
TR-46-004-159803,neighbourhood,Kocolar Mah.,TR-46-004,Dulkadiroğlu Bel.,159803,2013,2025,tuik_medas
TR-46-004-159805,neighbourhood,Kozludere Mah.,TR-46-004,Dulkadiroğlu Bel.,159805,2013,2025,tuik_medas
TR-46-004-159807,neighbourhood,Kuzucak Mah.,TR-46-004,Dulkadiroğlu Bel.,159807,2013,2025,tuik_medas
TR-46-004-159809,neighbourhood,Küçüknacar Mah.,TR-46-004,Dulkadiroğlu Bel.,159809,2013,2025,tuik_medas
TR-46-004-159811,neighbourhood,Küpelikız Mah.,TR-46-004,Dulkadiroğlu Bel.,159811,2013,2025,tuik_medas
TR-46-004-159813,neighbourhood,Navruzlu Mah.,TR-46-004,Dulkadiroğlu Bel.,159813,2013,2025,tuik_medas
TR-46-004-159815,neighbourhood,Osmanbey Mah.,TR-46-004,Dulkadiroğlu Bel.,159815,2013,2025,tuik_medas
